Id,Prediction
170,0
171,0.0361845
172,0.0705885
173,0.0218985
174,0.040215
175,0.009009
176,0
177,0.0039825
178,0.014007
179,0
180,0.005067
181,0
182,0.0062385
183,0.007425
184,0.290322
185,0.0156255
186,0.0079005
187,0
188,0
189,0.007293
190,0.005682
191,0.022449
192,0
193,0.00348
194,0.001095
195,0
196,0
197,0.00099
198,0.065598
199,0
200,0.005034
201,0.0016245
202,0.001911
203,0
204,0.0043605
205,0
206,0.021429
207,0.0151245
208,0.0070095
209,0
210,0.0705885
211,0
212,0
213,0
214,0.002052
215,0.007881
216,0.027273
217,0
218,0.010635
219,0.044118
220,0
221,0.0125355
222,0.0114075
223,0.0222225
224,0.004611
225,0.007335
226,0.000888
227,0.173841
228,0.0838515
229,0.0047325
230,0
231,0.0133635
232,0.0023925
233,0
234,0.043041
235,0.0051015
236,0
237,0
238,0.0934965
239,0
240,0
241,0
242,0
243,0.0073785
244,0
245,0.1304355
246,0.0199995
247,0.0466005
248,0.127659
249,0
250,0
251,0.001323
252,0.0254235
253,0
254,0
255,0.002184
256,0.002025
257,0
258,0
259,0
260,0
261,0.0054015
262,0.156051
263,0.001071
264,0.0316455
265,0.0051555
266,0.0010815
267,0.0625005
268,0.000105
269,0.006513
270,0
271,0.017055
272,0.007812
273,0.0195375
274,0
275,0.027273
276,0.001815
277,0.0540345
278,0
279,0.000789
280,0
281,0.006123
282,0.005664
283,0
284,0
285,0.000561
286,0.5264895
287,0.0109485
288,0
289,0.0036495
290,0
291,0
292,0
293,0.0077985
294,0
295,0
296,0.007854
297,0.056148
298,0
299,0
300,0.029268
301,0.0454545
302,0.1144065
303,0
304,0.0054345
305,0
306,0
307,0.0044715
308,0.001509
309,0.0012075
310,0.004491
311,0.082884
312,0
313,0.001386
314,0.011718
315,0.0051195
316,0.0111945
317,0
318,0.0022545
319,0
320,0.015585
321,0
322,0.022968
323,0
324,0
325,0.0154635
326,0.003105
327,0.0896745
328,0
329,0.0018255
330,0
331,0
332,0
333,0
334,0.02514
335,0.000381
336,0
337,0
338,0
339,0.0088155
340,0
341,0
342,0
343,0
344,0.0060525
345,0.003261
346,0
347,0.0021255
348,0
349,0
350,0.0194295
351,0
352,0
353,0.002427
354,0.003606
355,0.0086205
356,0.008757
357,0.0120645
358,0
359,0.0051765
360,0.098901
361,0
362,0.0065505
363,0
364,0
365,0.0160005
366,0.037704
367,0.0082875
368,0
369,0
370,0
371,0
372,0.029055
373,0.0013545
374,0.0013995
375,0.013737
376,0.069231
377,0.0128205
378,0.022059
379,0
380,0
381,0
382,0.0063555
383,0
384,0.0021435
385,0.0046155
386,0.0382035
387,0
388,0.0166935
389,0
390,0.012195
391,0.0062175
392,0.0051195
393,0
394,0.0102045
395,0.173349
396,0
397,0.1201785
398,0
399,0.006276
400,0.084507
401,0
402,0.0092025
403,0.012969
404,0
405,0
406,0.0176475
407,0.0152445
408,0.008703
409,0.0045735
410,0.0045735
411,0.005658
412,0
413,0
414,0
415,0.000117
416,0
417,0.0095895
418,0
419,0
420,0
421,0.1249995
422,0
423,0.1454295
424,0
425,0.0050415
426,0.100368
427,0.2272725
428,0.0119055
429,0.028302
430,0.0004905
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0.0010395
439,0.013629
440,0.015657
441,0.0739725
442,0
443,0
444,0.123552
445,0
446,0.004179
447,0
448,0.169014
449,0
450,0
451,0.04851
452,0.0194805
453,0.107265
454,0
455,0.02985
456,0.0066225
457,0.0381825
458,0
459,0.024324
460,0.015957
461,0
462,0.0047235
463,0.0064935
464,0.001923
465,0.118995
466,0.0071775
467,0.0122955
468,0
469,0
470,0.065217
471,0
472,0.0078945
473,0
474,0
475,0.148707
476,0
477,0.021948
478,0.001542
479,0.0681825
480,0.010044
481,0.0107145
482,0.014535
483,0.0084
484,0
485,0.0104895
486,0.0161295
487,0.0116955
488,0.100257
489,0.0155715
490,0.0023745
491,0.0159885
492,0
493,0.028572
494,0
495,0.089775
496,0
497,0
498,0
499,0
500,0
501,0.2304345
502,0
503,0
504,0.00936
505,0.0828405
506,0
507,0.001914
508,0.012396
509,0
510,0
511,0
512,0.03252
513,0
514,0.001158
515,0.0165435
516,0
517,0
518,0.204546
519,0.0082425
520,0
521,0
522,0.018072
523,0.0007635
524,0.013761
525,0.0066075
526,0.6428565
527,0
528,0.01629
529,0.0981135
530,0.0000255
531,0.0096855
532,0.0288465
533,0.0172815
534,0
535,0
536,0.0131805
537,0.007281
538,0.0432345
539,0.019089
540,0
541,0
542,0
543,0.2187495
544,0.070152
545,0.007353
546,0
547,0.0030795
548,0.018405
549,0.0035625
550,0.001821
551,0.012468
552,0.0473295
553,0
554,0
555,0.108696
556,0.0272235
557,0
558,0
559,0.015873
560,0.028674
561,0
562,0
563,0.0240645
564,0.0031575
565,0.0249405
566,0
567,0.1463415
568,0.012324
569,0
570,0
571,0.101205
572,0.014085
573,0.0029085
574,0.003942
575,0.002025
576,0
577,0.022098
578,0.0020265
579,0.014547
580,0
581,0.0681825
582,0.0002115
583,0.0189525
584,0.0339735
585,0.0044775
586,0
587,0.008004
588,0.0471405
589,0
590,0.0155655
591,0
592,0
593,0.0296055
594,0.001464
595,0.0758925
596,0
597,0.009288
598,0
599,0
600,0.023052
601,0
602,0
603,0.012594
604,0.117537
605,0
606,0.003747
607,0.007389
608,0
609,0.0195405
610,0.001455
611,0.020865
612,0.0720345
613,0
614,0
615,0
616,0.009804
617,0
618,0
619,0
620,0.035433
621,0
622,0.0092025
623,0.015075
624,0
625,0.016806
626,0.0250005
627,0
628,0.006732
629,0.0024675
630,0.000912
631,0
632,0.008013
633,0.1304355
634,0.000486
635,0.0208335
636,0
637,0.009336
638,0
639,0.0724425
640,0.0087375
641,0.0099345
642,0.006024
643,0
644,0.0625005
645,0.006198
646,0.01464
647,0
648,0
649,0.0020385
650,0.0074505
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0.001353
659,0.006726
660,0
661,0.0424035
662,0.0208335
663,0
664,0
665,0
666,0.0747795
667,0.022728
668,0.004254
669,0
670,0.001617
671,0
672,0.030603
673,0
674,0.199023
675,0.008721
676,0.054546
677,0
678,0.005226
679,0
680,0
681,0
682,0
683,0.024534
684,0
685,0
686,0
687,0
688,0.0110295
689,0
690,0
691,0.0000525
692,0.013314
693,0.054687
694,0
695,0.0079785
696,0
697,0
698,0
699,0.016329
700,0
701,0.046233
702,0.001605
703,0
704,0
705,0.1914225
706,0.0036315
707,0.0448725
708,0.0391875
709,0.0176985
710,0
711,0.0011055
712,0.000564
713,0
714,0.0039315
715,0
716,0
717,0.0209055
718,0
719,0.0262095
720,0
721,0.0003315
722,0.447369
723,0
724,0.002703
725,0.038217
726,0.071067
727,0.0108435
728,0.0143535
729,0.0012705
730,0.004311
731,0.0370365
732,0
733,0
734,0
735,0
736,0.1000005
737,0
738,0.0161295
739,0
740,0.015345
741,0.0017625
742,0.151248
743,0.1077345
744,0
745,0.0003525
746,0.002118
747,0.0513315
748,0
749,0.0280905
750,0
751,0.0279195
752,0.2865165
753,0
754,0
755,0.0000525
756,0
757,0.0198315
758,0.0113205
759,0
760,0
761,0
762,0.016965
763,0.2299995
764,0.002247
765,0
766,0
767,0.0060975
768,0
769,0.0428565
770,0
771,0.001761
772,0
773,0.035928
774,0
775,0
776,0.01989
777,0
778,0.005301
779,0.005682
780,0
781,0.0003525
782,0
783,0.008892
784,0.0037125
785,0.029508
786,0.007482
787,0
788,0
789,0.022059
790,0.002181
791,0.0189075
792,0
793,0
794,0.0124995
795,0.035088
796,0.011811
797,0.0016605
798,0.005604
799,0.03321
800,0.003198
801,0
802,0.000996
803,0.000828
804,0.005775
805,0.00513
806,0.065217
807,0
808,0.0111945
809,0.003354
810,0.0044025
811,0
812,0.0013515
813,0.005769
814,0.0015975
815,0.0292395
816,0.0001335
817,0.027531
818,0
819,0
820,0
821,0
822,0.0448725
823,0
824,0
825,0.020154
826,0
827,0.009147
828,0
829,0.0104895
830,0.029703
831,0
832,0.015936
833,0.015789
834,0
835,0
836,0.026316
837,0
838,0.0032055
839,0.005475
840,0
841,0.006444
842,0
843,0.1619325
844,0.005034
845,0
846,0.025524
847,0.0027285
848,0.008772
849,0.005883
850,0
851,0
852,0
853,0
854,0
855,0.003591
856,0.005415
857,0.0157545
858,0.014628
859,0
860,0.0133335
861,0.1727745
862,0.248121
863,0.00063
864,0
865,0
866,0.023124
867,0
868,0
869,0
870,0.013167
871,0.008148
872,0.0173415
873,0.038745
874,0.0106485
875,0.0106005
876,0.012813
877,0
878,0.003615
879,0.0092025
880,0.099558
881,0.0013695
882,0.0638295
883,0.009543
884,0
885,0
886,0.0053565
887,0.0013005
888,0.014286
889,0.0177915
890,0.0277785
891,0.022659
892,0.036144
893,0
894,0
895,0
896,0
897,0
898,0.002982
899,0.0203625
900,0
901,0.00027
902,0.0625005
903,0.041016
904,0
905,0
906,0.0192315
907,0.0088755
908,0
909,0
910,0.0369795
911,0
912,0.006276
913,0.0288465
914,0
915,0.0161835
916,0
917,0.0644535
918,0.0042255
919,0.0277605
920,0
921,0.135339
922,0
923,0
924,0
925,0.088047
926,0
927,0
928,0.0010725
929,0.0103545
930,0.00435
931,0.003669
932,0
933,0.0274395
934,0
935,0.0169485
936,0.103125
937,0.0323445
938,0.0408105
939,0.475155
940,0
941,0
942,0
943,0
944,0.004179
945,0
946,0.046584
947,0.001848
948,0.089919
949,0.143382
950,0.0046875
951,0
952,0
953,0
954,0
955,0
956,0.0501135
957,0
958,0.004629
959,0.0029355
960,0.0517245
961,0.024831
962,0
963,0.1956525
964,0.006198
965,0.0714285
966,0
967,0
968,0.15
969,0
970,0.024924
971,0.0015285
972,0
973,0.009504
974,0.000132
975,0.0828225
976,0
977,0.008448
978,0.053793
979,0
980,0
981,0.006297
982,0
983,0
984,0
985,0.0079365
986,0.0164835
987,0.002604
988,0.0097725
989,0.0242265
990,0
991,0.005859
992,0
993,0
994,0.0013905
995,0.002841
996,0
997,0
998,0.00018
999,0
1000,0.0705885
1001,0.009831
1002,0
1003,0
1004,0.011307
1005,0.0718365
1006,0.0507465
1007,0
1008,0.023622
1009,0.3079995
1010,0.0015435
1011,0
1012,0
1013,0.0014265
1014,0.192567
1015,0.424947
1016,0.004143
1017,0.0257505
1018,0.015018
1019,0.0043095
1020,0.0036675
1021,0.04386
1022,0.036885
1023,0
1024,0.0358365
1025,0
1026,0
1027,0.001122
1028,0
1029,0
1030,0.016179
1031,0.014286
1032,0.0042375
1033,0.0003705
1034,0.0102045
1035,0.0051015
1036,0.008982
1037,0
1038,0.0040245
1039,0.007809
1040,0.0230775
1041,0.032208
1042,0
1043,0
1044,0.0039315
1045,0.006123
1046,0
1047,0
1048,0.004902
1049,0
1050,0.002841
1051,0
1052,0
1053,0
1054,0.0008235
1055,0.015672
1056,0.0065505
1057,0
1058,0
1059,0.0022155
1060,0.0126045
1061,0.0972975
1062,0
1063,0.0474315
1064,0.042621
1065,0.0082875
1066,0
1067,0
1068,0.0017805
1069,0
1070,0
1071,0.0342465
1072,0.012945
1073,0
1074,0
1075,0.0037545
1076,0
1077,0.008982
1078,0
1079,0.0678705
1080,0
1081,0.000087
1082,0
1083,0.003399
1084,0.0075375
1085,0
1086,0
1087,0.0523935
1088,0.0121665
1089,0.0074445
1090,0.0040215
1091,0
1092,0
1093,0
1094,0.0230775
1095,0.0065865
1096,0
1097,0
1098,0
1099,0.0196245
1100,0.069231
1101,0.0467535
1102,0
1103,0
1104,0
1105,0.0346815
1106,0.00324
1107,0.009912
1108,0.0384615
1109,0
1110,0.0094245
1111,0.001566
1112,0
1113,0.0869415
1114,0
1115,0
1116,0
1117,0.012798
1118,0.0146805
1119,0
1120,0.0120315
1121,0.0113355
1122,0
1123,0.0070815
1124,0.024
1125,0.0095535
1126,0
1127,0.012465
1128,0
1129,0.0071775
1130,0.0555555
1131,0
1132,0.0031845
1133,0.014634
1134,0.0145275
1135,0
1136,0
1137,0.002196
1138,0
1139,0.0282945
1140,0
1141,0.0011595
1142,0.0047025
1143,0.8749995
1144,0
1145,0
1146,0
1147,0.0036225
1148,0.015
1149,0
1150,0.0421875
1151,0.02412
1152,0.1071435
1153,0.00831
1154,0.002463
1155,0.00213
1156,0
1157,0.0026925
1158,0.0656565
1159,0
1160,0
1161,0
1162,0.0198675
1163,0.0120975
1164,0.456522
1165,0
1166,0
1167,0.0066375
1168,0.00495
1169,0.009213
1170,0
1171,0
1172,0
1173,0.0305505
1174,0
1175,0.3461535
1176,0
1177,0
1178,0.0415515
1179,0.0009705
1180,0.0142185
1181,0.0096855
1182,0
1183,0
1184,0
1185,0.123207
1186,0
1187,0
1188,0.0400005
1189,0.016728
1190,0.0002715
1191,0.3029085
1192,0
1193,0
1194,0
1195,0.0262005
1196,0.005481
1197,0
1198,0.0303645
1199,0.0015465
1200,0
1201,0
1202,0.013173
1203,0.000639
1204,0.0036585
1205,0.0001095
1206,0
1207,0.0199995
1208,0.0146235
1209,0.0169905
1210,0.0002595
1211,0
1212,0
1213,0.015432
1214,0
1215,0.023781
1216,0
1217,0
1218,0.0023115
1219,0
1220,0.0129315
1221,0.1205355
1222,0
1223,0.0480885
1224,0.1052625
1225,0.024138
1226,0
1227,0.007572
1228,0.005445
1229,0.0109035
1230,0.053571
1231,0
1232,0.1060605
1233,0.0070755
1234,0.0090915
1235,0
1236,0.0429345
1237,0.0072465
1238,0.0074625
1239,0.083334
1240,0.023724
1241,0
1242,0.000405
1243,0.0156255
1244,0.023196
1245,0.01638
1246,0.183117
1247,0
1248,0
1249,0.001581
1250,0.0410595
1251,0
1252,0
1253,0.0044355
1254,0.1857795
1255,0.0085395
1256,0.0044865
1257,0
1258,0.001308
1259,0
1260,0.0021465
1261,0
1262,0.0000885
1263,0
1264,0.0002235
1265,0
1266,0.063726
1267,0.0072165
1268,0.0022725
1269,0
1270,0.0638295
1271,0.0217395
1272,0.001761
1273,0.0018975
1274,0
1275,0.008475
1276,0.181818
1277,0.137127
1278,0.0066075
1279,0.0027855
1280,0
1281,0.048129
1282,0.0101355
1283,0.0034245
1284,0
1285,0
1286,0.0238095
1287,0.014598
1288,0
1289,0
1290,0
1291,0.013593
1292,0
1293,0.01083
1294,0.0058395
1295,0
1296,0.0122355
1297,0.0296055
1298,0.078948
1299,0
1300,0.031149
1301,0
1302,0
1303,0.0058365
1304,0.0561495
1305,0
1306,0.0034965
1307,0
1308,0.1612905
1309,0
1310,0.0113535
1311,0.0710055
1312,0
1313,0
1314,0.001371
1315,0
1316,0.049515
1317,0.0065445
1318,0
1319,0.0040005
1320,0.042105
1321,0
1322,0.3637875
1323,0
1324,0
1325,0
1326,0.07317
1327,0.113637
1328,0
1329,0.0013125
1330,0.009462
1331,0
1332,0
1333,0
1334,0.0176175
1335,0.0058545
1336,0
1337,0.0677625
1338,0.0025335
1339,0
1340,0.0053385
1341,0.1508505
1342,0.0638295
1343,0.003006
1344,0.000522
1345,0.066948
1346,0.0055125
1347,0
1348,0.0136365
1349,0.000393
1350,0.1183095
1351,0.0281055
1352,0
1353,0.0246945
1354,0
1355,0
1356,0.1627365
1357,0.005505
1358,0.30786
1359,0.0241935
1360,0.011364
1361,0.088689
1362,0
1363,0.0135135
1364,0.0064935
1365,0.1073505
1366,0.000246
1367,0.0138885
1368,0.019842
1369,0
1370,0
1371,0
1372,0.0079785
1373,0
1374,0
1375,0
1376,0
1377,0.0044775
1378,0
1379,0.170886
1380,0.0192315
1381,0
1382,0
1383,0.040065
1384,0.0667545
1385,0
1386,0
1387,0
1388,0.0122445
1389,0
1390,0.007812
1391,0.002874
1392,0.061338
1393,0.0007845
1394,0
1395,0.0154635
1396,0.077985
1397,0.0230985
1398,0.008523
1399,0
1400,0
1401,0.0148515
1402,0
1403,0.0102735
1404,0.0085545
1405,0
1406,0.216102
1407,0.009567
1408,0
1409,0.0028845
1410,0
1411,0.0006975
1412,0
1413,0.018777
1414,0.009657
1415,0.0001395
1416,0
1417,0
1418,0.0013695
1419,0
1420,0.026607
1421,0.044706
1422,0.285714
1423,0
1424,0
1425,0
1426,0
1427,0.0681825
1428,0.022557
1429,0.0566925
1430,0
1431,0
1432,0.0032955
1433,0.0214725
1434,0.0069015
1435,0.0234375
1436,0
1437,0
1438,0.0024435
1439,0
1440,0.046692
1441,0.009876
1442,0
1443,0
1444,0.012774
1445,0.1959255
1446,0.0081225
1447,0
1448,0.017613
1449,0
1450,0
1451,0
1452,0.0884715
1453,0
1454,0.0678495
1455,0.013044
1456,0.065217
1457,0.01083
1458,0
1459,0.002901
1460,0
1461,0
1462,0
1463,0.0043995
1464,0
1465,0.039474
1466,0.00495
1467,0
1468,0.0046725
1469,0
1470,0.2441865
1471,0
1472,0
1473,0
1474,0.000318
1475,0.044118
1476,0.0144585
1477,0.044118
1478,0
1479,0.0140445
1480,0
1481,0.0039375
1482,0.008427
1483,0.081459
1484,0
1485,0.0082875
1486,0.002901
1487,0.0166665
1488,0.004464
1489,0.0092595
1490,0.012048
1491,0
1492,0.004518
1493,0.029784
1494,0.1666665
1495,0.0103455
1496,0
1497,0.0325905
1498,0.0023475
1499,0
1500,0
1501,0
1502,0.0066225
1503,0.012987
1504,0
1505,0.005976
1506,0
1507,0.0020175
1508,0.003282
1509,0
1510,0.005172
1511,0
1512,0.018048
1513,0.00648
1514,0.0178575
1515,0.014286
1516,0
1517,0
1518,0
1519,0.0349995
1520,0
1521,0
1522,0
1523,0.033885
1524,0.0037215
1525,0.0056385
1526,0.0037785
1527,0.0193965
1528,0.1000005
1529,0.0396825
1530,0.002355
1531,0.0235395
1532,0.046704
1533,0.005148
1534,0.0801015
1535,0.019119
1536,0
1537,0
1538,0.0044775
1539,0
1540,0.014187
1541,0.002688
1542,0.017241
1543,0
1544,0
1545,0
1546,0.2828565
1547,0
1548,0
1549,0.0000075
1550,0.007752
1551,0
1552,0.0006195
1553,0
1554,0.003987
1555,0.005988
1556,0.015957
1557,0.0042315
1558,0.0031725
1559,0.002949
1560,0
1561,0
1562,0.0783585
1563,0.041523
1564,0
1565,0.001593
1566,0.020334
1567,0.0059775
1568,0
1569,0
1570,0.1223175
1571,0.0010185
1572,0.000429
1573,0.0133725
1574,0
1575,0.012564
1576,0.0045735
1577,0.0031845
1578,0
1579,0.002325
1580,0
1581,0
1582,0
1583,0.0011415
1584,0
1585,0
1586,0.0084435
1587,0.110577
1588,0.017205
1589,0.0638295
1590,0.0023325
1591,0.042789
1592,0.013986
1593,0
1594,0
1595,0.016305
1596,0
1597,0.096774
1598,0.007212
1599,0.0068085
1600,0
1601,0.0176205
1602,0.135339
1603,0.0055755
1604,0.006156
1605,0
1606,0
1607,0.0118425
1608,0
1609,0.0145125
1610,0.011094
1611,0.4347825
1612,0
1613,0.0244305
1614,0.0075375
1615,0.029583
1616,0
1617,0.0077325
1618,0.0099405
1619,0
1620,0.0002505
1621,0.029268
1622,0
1623,0
1624,0.011919
1625,0.0051015
1626,0.00399
1627,0.0104505
1628,0.055725
1629,0.0986835
1630,0
1631,0
1632,0.002976
1633,0.041667
1634,0.173367
1635,0.0511365
1636,0.0044115
1637,0
1638,0
1639,0.032067
1640,0
1641,0.0288465
1642,0
1643,0.0113205
1644,0.0077325
1645,0.1875
1646,0.0006645
1647,0.071052
1648,0
1649,0.010818
1650,0.0060585
1651,0.0502395
1652,0
1653,0.0039945
1654,0
1655,0.042078
1656,0
1657,0.0108255
1658,0.1029405
1659,0
1660,0.013044
1661,0.0087855
1662,0.011811
1663,0.0771435
1664,0.0012735
1665,0.0461535
1666,0.0719175
1667,0.0301665
1668,0.090063
1669,0.0201345
1670,0.07155
1671,0.048462
1672,0
1673,0
1674,0
1675,0
1676,0.086253
1677,0
1678,0.0057795
1679,0
1680,0
1681,0.0515625
1682,0
1683,0
1684,0.077055
1685,0.023622
1686,0
1687,0.029829
1688,0
1689,0.0138255
1690,0.0277785
1691,0.017046
1692,0.015411
1693,0
1694,0
1695,0
1696,0.0089025
1697,0
1698,0
1699,0.005703
1700,0
1701,0.0283785
1702,0.041436
1703,0
1704,0.0385755
1705,0.005238
1706,0.0093165
1707,0.005109
1708,0
1709,0
1710,0
1711,0.0367395
1712,0
1713,0
1714,0.007653
1715,0
1716,0.0493785
1717,0.020847
1718,0.0229005
1719,0.196722
1720,0.049287
1721,0.0000825
1722,0.0205485
1723,0.0045645
1724,0.09375
1725,0.0016485
1726,0
1727,0.0651345
1728,0.2553885
1729,0.0372675
1730,0.0499995
1731,0.018435
1732,0.043479
1733,0.0014775
1734,0.03078
1735,0.0204915
1736,0
1737,0
1738,0
1739,0.027273
1740,0
1741,0.002457
1742,0.013101
1743,0.0067515
1744,0.0071085
1745,0
1746,0
1747,0.046875
1748,0
1749,0.0110295
1750,0
1751,0.0192315
1752,0.029802
1753,0
1754,0
1755,0.0049335
1756,0.0542175
1757,0.0003825
1758,0
1759,0
1760,0.0052905
1761,0.012195
1762,0.022989
1763,0.0013005
1764,0.001407
1765,0.216549
1766,0.009924
1767,0.096774
1768,0.019791
1769,0.0084105
1770,0
1771,0.016203
1772,0
1773,0.0101355
1774,0
1775,0.0066765
1776,0.0268815
1777,0.004128
1778,0
1779,0.003024
1780,0.0659925
1781,0.02907
1782,0.0555555
1783,0.2312505
1784,0.0122355
1785,0.050823
1786,0.0199335
1787,0
1788,0.0001155
1789,0
1790,0
1791,0.0857145
1792,0
1793,0.0100665
1794,0.0164835
1795,0.0762
1796,0.0394155
1797,0
1798,0.0103455
1799,0
1800,0
1801,0.0336045
1802,0
1803,0.0199995
1804,0.0192315
1805,0.0018165
1806,0
1807,0.0207195
1808,0
1809,0
1810,0
1811,0
1812,0.060453
1813,0.0180135
1814,0.0393255
1815,0.014904
1816,0.003597
1817,0.1999995
1818,0.088236
1819,0.0063825
1820,0
1821,0
1822,0.0271185
1823,0.0122955
1824,0
1825,0
1826,0.0113925
1827,0.0032325
1828,0.033834
1829,0
1830,0.012054
1831,0.079137
1832,0.0045405
1833,0.0127125
1834,0.023622
1835,0.0125205
1836,0.0426315
1837,0.019272
1838,0
1839,0.030405
1840,0.006579
1841,0
1842,0
1843,0.032271
1844,0.273822
1845,0
1846,0.014085
1847,0.019314
1848,0
1849,0
1850,0.0026805
1851,0.0034365
1852,0.3014355
1853,0
1854,0.03
1855,0
1856,0.0103065
1857,0.001785
1858,0
1859,0.014802
1860,0
1861,0
1862,0
1863,0.0094275
1864,0
1865,0.0247305
1866,0.017928
1867,0.046812
1868,0.014019
1869,0
1870,0
1871,0
1872,0.000075
1873,0
1874,0.0938145
1875,0.006186
1876,0
1877,0.036585
1878,0
1879,0.0059295
1880,0.0023805
1881,0.000051
1882,0.0903615
1883,0
1884,0
1885,0.0068805
1886,0
1887,0.0070755
1888,0
1889,0.009852
1890,0
1891,0
1892,0
1893,0.0531915
1894,0.414894
1895,0.0054945
1896,0
1897,0
1898,0
1899,0.285303
1900,0
1901,0
1902,0
1903,0.0019395
1904,0.1016955
1905,0.2181825
1906,0
1907,0.0025455
1908,0.013413
1909,0.004953
1910,0.0139845
1911,0
1912,0
1913,0
1914,0.025617
1915,0.058824
1916,0
1917,0.011544
1918,0.0184425
1919,0.0039975
1920,0.0264315
1921,0.0241935
1922,0.017361
1923,0.0052635
1924,0.0070095
1925,0
1926,0.078948
1927,0.0223875
1928,0
1929,0.0040875
1930,0
1931,0
1932,0.0344835
1933,0.052149
1934,0
1935,0.0714285
1936,0.0001155
1937,0.0025005
1938,0
1939,0
1940,0
1941,0
1942,0.006435
1943,0.006168
1944,0.002901
1945,0.0324705
1946,0
1947,0
1948,0.0068085
1949,0
1950,0
1951,0.0037695
1952,0
1953,0
1954,0.000906
1955,0
1956,0.015228
1957,0
1958,0.0012015
1959,0.0037335
1960,0
1961,0.0266265
1962,0.083334
1963,0
1964,0
1965,0
1966,0.040761
1967,0
1968,0.0041955
1969,0.0019305
1970,0.031542
1971,0.0033075
1972,0.000501
1973,0.186528
1974,0.017928
1975,0.155172
1976,0.0420555
1977,0
1978,0
1979,0
1980,0.0137775
1981,0.061644
1982,0
1983,0.040107
1984,0
1985,0
1986,0
1987,0.0109335
1988,0
1989,0.0194805
1990,0
1991,0.0042315
1992,0.012969
1993,0
1994,0.014721
1995,0.0001845
1996,0.224277
1997,0.3943305
1998,0
1999,0
2000,0
