Id,Prediction
322,9.21631037688e-07
323,0.0
324,0.0
325,1.21195365736e-07
326,0.000417258623923
327,0.00564872427702
328,0.0
329,8.81093546749e-08
330,0.0
331,0.0
332,0.0
333,0.0
334,2.89068222893e-05
335,3.33802827267e-10
336,0.0
337,0.0
338,0.0
339,9.75143842409e-07
340,0.0
341,0.0
342,0.0
343,0.0
344,1.19890929914e-06
345,3.86742349752e-08
346,0.0
347,5.90996309144e-08
348,0.0
349,0.0
350,1.0338229334e-05
351,0.0
352,0.0
353,0.0
354,5.54476617987e-09
355,0.0
356,1.14147768382e-07
357,2.94656410178e-07
358,0.0
359,3.09438861488e-08
360,8.21764524769e-05
361,0.0
362,1.31772021611e-05
363,0.0
364,0.0
365,2.22777553725e-05
366,1.26836134597e-05
367,2.12389939203e-05
368,0.0
369,0.0
370,0.0
371,0.0
372,9.14692496213e-08
373,1.10460718401e-07
374,3.69088477241e-10
375,3.98080475171e-08
376,7.65051109494e-07
377,1.18961965645e-08
378,0.00011786990591
379,0.0
380,0.0
381,0.0
382,8.18600493072e-07
383,0.0
384,4.37397199313e-08
385,4.48199484511e-09
386,3.17634166834e-06
387,0.0
388,4.66639186267e-06
389,0.0
390,6.70512884762e-07
391,3.80879270973e-06
392,7.56874119766e-08
393,0.0
394,2.22348095325e-05
395,0.000115691157915
396,0.0
397,5.93739746071e-05
398,0.0
399,0.000422075622286
400,6.76890395245e-05
401,0.0
402,9.0373953865e-08
403,2.73253417908e-05
404,0.0
405,0.0
406,8.63487042227e-05
407,3.5870542217e-06
408,0.000170190326997
409,1.3114093664e-07
410,0.000171927805084
411,6.92232607021e-07
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,3.35356553134e-07
418,0.0
419,0.0
420,0.0
421,0.000496153493705
422,0.0
423,0.0131366418078
424,0.0
425,4.12527391042e-08
426,0.000273635393027
427,0.00226154208792
428,1.32743971434e-11
429,4.85158597322e-06
430,4.92873120588e-09
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,3.19305969964e-07
440,5.33960119711e-06
441,0.000562051549402
442,0.0
443,0.0
444,0.000638493003922
445,0.0
446,7.21712483659e-11
447,0.0
448,0.00578655885893
449,0.0
450,0.0
451,0.00492419348183
452,1.4721930177e-06
453,0.000179203357723
454,0.0
455,0.00552508034826
456,2.82956802302e-09
457,1.64364848868e-05
458,0.0
459,0.0
460,9.27626251621e-07
461,0.0
462,3.960852976e-08
463,2.17109754078e-08
464,1.03322613204e-09
465,0.00098544425287
466,2.87190069379e-14
467,1.22298635557e-08
468,0.0
469,0.0
470,0.00012984850732
471,0.0
472,5.13912569499e-07
473,0.0
474,0.0
475,0.00497900723064
476,0.0
477,5.93723600986e-06
478,3.60215957225e-07
479,0.000308039337764
480,1.1885801032e-06
481,7.25485137275e-08
482,1.48841479064e-05
483,1.75037760531e-06
484,0.0
485,9.55200822579e-09
486,8.18887992436e-07
487,3.16530066763e-06
488,0.000231438491178
489,6.12824316367e-07
490,2.68633279373e-07
491,0.000407005329916
492,0.0
493,1.31481874834e-05
494,0.0
495,9.83825031601e-05
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.00392752138944
502,0.0
503,0.0
504,0.000187401161581
505,0.00119866492261
506,0.0
507,1.7041123554e-09
508,1.38624555398e-07
509,0.0
510,0.0
511,0.0
512,2.07904061222e-06
513,0.0
514,1.91972645782e-09
515,1.55985731978e-05
516,0.0
517,0.0
518,0.00814411971677
519,0.00017507578949
520,0.0
521,0.0
522,3.8915758961e-05
523,1.46434617331e-08
524,1.03273120355e-10
525,3.39871453973e-05
526,0.0236058656321
527,0.0
528,1.47473492827e-06
529,0.000199324983009
530,4.0612726289e-11
531,2.69951403143e-07
532,0.000171407720506
533,1.89158857315e-06
534,0.0
535,0.0
536,7.28911138934e-07
537,0.000180794715627
538,6.35826847693e-06
539,3.42167243299e-06
540,0.0
541,0.0
542,0.0
543,0.00108736495249
544,0.000350380066649
545,2.48054016243e-06
546,0.0
547,5.40189441626e-08
548,0.000138646730517
549,4.55330681758e-08
550,5.70396512276e-08
551,5.54772503656e-07
552,0.000147392158167
553,0.0
554,0.0
555,0.0214612690582
556,1.70926603952e-05
557,0.0
558,0.0
559,0.0
560,3.64785072014e-05
561,0.0
562,0.0
563,2.39240888408e-05
564,7.13104492664e-08
565,0.000863885202035
566,0.0
567,0.00216644571474
568,7.69744010853e-08
569,0.0
570,0.0
571,1.88537442938e-05
572,5.74661457782e-06
573,3.36059614655e-08
574,1.97756857957e-08
575,1.16507060524e-07
576,0.0
577,1.28968923315e-05
578,9.28515709587e-08
579,2.27967712785e-06
580,0.0
581,0.000400547550014
582,1.05208684378e-10
583,2.20287362102e-07
584,0.00403259269623
585,2.00017588169e-06
586,0.0
587,6.56517797378e-06
588,3.32170170123e-05
589,0.0
590,0.00651470893843
591,0.0
592,0.0
593,6.68093574626e-05
594,9.12158260324e-08
595,0.000200485265084
596,0.0
597,1.35607718776e-07
598,0.0
599,0.0
600,5.12293527122e-06
601,0.0
602,0.0
603,1.88093109079e-07
604,0.00117349270954
605,0.0
606,3.49656538628e-07
607,6.25858245298e-08
608,0.0
609,3.24891155878e-06
610,4.9417857637e-06
611,1.09107366284e-06
612,0.000133018903686
613,0.0
614,0.0
615,0.0
616,1.05117408208e-07
617,0.0
618,0.0
619,0.0
620,0.000307370479373
621,0.0
622,1.03845018881e-05
623,6.2902973509e-11
624,0.0
625,1.15115904768e-07
626,0.000196539481885
627,0.0
628,1.80112191802e-07
629,2.47608653467e-08
630,5.74046627864e-09
631,0.0
632,5.98038850061e-08
633,0.00053280820161
634,7.88031179017e-10
635,5.03300382874e-08
636,0.0
637,1.91689552506e-05
638,0.0
639,0.00253759106694
640,6.9964128153e-06
641,3.49369388254e-05
642,3.54006096839e-08
643,0.0
644,0.000280330880848
645,1.16937387496e-13
646,0.00808331196814
647,0.0
648,0.0
649,4.93169900981e-06
650,1.33023369241e-08
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,3.45702523549e-08
659,1.31541013747e-07
660,0.0
661,0.000158245008286
662,1.07032062324e-05
663,0.0
664,0.0
665,0.0
666,0.000241004582494
667,0.000337723741979
668,2.00017612831e-07
669,0.0
670,3.10385333093e-08
671,0.0
672,8.79975034308e-06
673,0.0
674,0.00673777479309
675,2.11963723326e-11
676,3.05977949764e-05
677,0.0
678,1.93072561302e-08
679,0.0
680,0.0
681,0.0
682,0.0
683,5.86606677055e-07
684,0.0
685,0.0
686,0.0
687,0.0
688,1.01713535233e-06
689,0.0
690,0.0
691,0.0
692,2.21170787053e-06
693,0.001012476427
694,0.0
695,2.20458969711e-07
696,0.0
697,0.0
698,0.0
699,8.16907530475e-07
700,0.0
701,0.000243160371759
702,7.41054357782e-08
703,0.0
704,0.0
705,0.000888646027229
706,5.17314696183e-07
707,1.75342163154e-05
708,3.05428943655e-06
709,1.08216597103e-07
710,0.0
711,3.09882181272e-05
712,4.5699231714e-09
713,0.0
714,2.41776408218e-05
715,0.0
716,0.0
717,1.68400857037e-05
718,0.0
719,1.46091326332e-06
720,0.0
721,5.09556054549e-07
722,0.0171678439432
723,0.0
724,3.84932554016e-08
725,0.000115384485955
726,0.00292840082574
727,8.59077287826e-10
728,1.11635818422e-06
729,3.67875098445e-07
730,0.000754765610121
731,0.0354101142888
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0073502108441
737,0.0
738,6.74781182757e-05
739,0.0
740,1.0111890277e-06
741,1.28443974205e-07
742,0.00709040642362
743,0.000884309194606
744,0.0
745,1.02311048397e-08
746,1.98920165058e-09
747,0.000613987430553
748,0.0
749,1.03821310915e-06
750,0.0
751,2.00701929239e-07
752,0.00378192091763
753,0.0
754,0.0
755,1.02984398223e-05
756,0.0
757,6.22792183924e-05
758,5.52193632527e-08
759,0.0
760,0.0
761,0.0
762,4.27917095543e-07
763,0.00236144563154
764,2.78487265163e-05
765,0.0
766,0.0
767,6.99925105709e-08
768,0.0
769,0.000192780413841
770,0.0
771,1.38090667294e-07
772,0.0
773,2.12804388758e-06
774,0.0
775,0.0
776,5.55157943765e-06
777,0.0
778,2.84654550129e-06
779,1.72666839334e-05
780,0.0
781,1.28411478883e-08
782,0.0
783,5.69064291976e-07
784,5.59744979449e-08
785,9.9802066355e-06
786,2.6731400796e-07
787,0.0
788,0.0
789,7.4437178016e-06
790,1.74825453784e-06
791,0.000585692729365
792,0.0
793,0.0
794,1.75669353113e-06
795,6.2094440923e-05
796,7.0019811629e-13
797,0.0
798,6.57846385359e-08
799,0.000143166096118
800,9.91738275525e-07
801,0.0
802,2.02713927893e-07
803,3.67509242857e-06
804,2.82151783499e-06
805,4.8447504755e-06
806,0.0
807,0.0
808,5.39429808175e-09
809,1.55375372613e-05
810,6.53590847978e-09
811,0.0
812,1.63922181261e-08
813,9.70929327336e-09
814,9.81805106464e-07
815,6.44044499476e-06
816,0.000366983700464
817,3.80667622577e-07
818,0.0
819,0.0
820,0.0
821,0.0
822,0.00095643427154
823,0.0
824,0.0
825,3.13212859014e-05
826,0.0
827,2.02008242545e-08
828,0.0
829,5.65262936782e-06
830,0.000163652693881
831,0.0
832,4.71914568665e-06
833,2.34641519241e-05
834,0.0
835,0.0
836,0.000105636212795
837,0.0
838,9.32308609631e-08
839,2.08788428549e-09
840,0.0
841,1.69835087561e-05
842,0.0
843,0.0391784093154
844,2.60708605991e-05
845,0.0
846,2.03531191243e-06
847,1.77152963105e-07
848,1.62562051742e-07
849,8.03074840379e-05
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.00541139664015
856,1.38696539345e-08
857,3.71133984615e-06
858,7.60495231975e-09
859,0.0
860,6.54327586922e-05
861,0.0120913756403
862,0.00646156668231
863,6.14510447255e-09
864,0.0
865,0.0
866,5.34525319472e-06
867,0.0
868,0.0
869,0.0
870,4.50142913907e-07
871,0.000256153646345
872,1.80890272597e-07
873,0.00147385331431
874,8.70804713743e-06
875,2.22162743247e-05
876,4.56045442352e-07
877,0.0
878,1.07097912293e-10
879,4.45792078437e-06
880,0.00070647707235
881,6.74013099934e-09
882,0.00200673736409
883,6.29240398684e-07
884,0.0
885,0.0
886,6.43131077965e-10
887,1.32873270927e-08
888,2.60411519865e-05
889,0.000832438278285
890,1.29604556523e-09
891,0.000316405791694
892,3.91894687449e-05
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,6.63334076267e-08
899,5.78482421379e-07
900,0.0
901,0.0
902,0.000203143188549
903,0.00133229213585
904,0.0
905,0.0
906,0.000341484484026
907,0.0
908,0.0
909,0.0
910,2.6874257546e-05
911,0.0
912,7.13740700745e-07
913,2.7158219744e-05
914,0.0
915,4.10286515145e-06
916,0.0
917,0.00157623153766
918,3.24094749434e-08
919,8.64787161861e-06
920,0.0
921,0.00463740536665
922,0.0
923,0.0
924,0.0
925,1.1342434361e-05
926,0.0
927,0.0
928,3.16337827518e-06
929,9.94943773079e-05
930,4.87107056853e-08
931,3.56588988071e-07
932,0.0
933,1.00733598236e-05
934,0.0
935,3.25830359016e-06
936,0.000491178709953
937,1.14445802678e-06
938,0.000155265399494
939,0.014180365201
940,0.0
941,0.0
942,0.0
943,0.0
944,1.63612110372e-07
945,0.0
946,2.96721896494e-05
947,2.58401137294e-05
948,0.000540350711562
949,0.00169534938341
950,5.66487632076e-09
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,3.06781718971e-05
957,0.0
958,6.08698029267e-09
959,2.38260557328e-08
960,3.3641650467e-05
961,5.14734988921e-05
962,0.0
963,0.00608963244412
964,3.39878015515e-09
965,0.00770058180798
966,0.0
967,0.0
968,0.000483902644729
969,0.0
970,4.86873193611e-09
971,5.61809734578e-07
972,0.0
973,1.33540322388e-05
974,1.15633136692e-10
975,0.000141380455685
976,0.0
977,2.13673136877e-05
978,0.00046160469916
979,0.0
980,0.0
981,2.21767670948e-05
982,0.0
983,0.0
984,0.0
985,6.84648840604e-05
986,7.28008432955e-05
987,0.0
988,2.15153190265e-05
989,1.11471928892e-05
990,0.0
991,5.66556139024e-09
992,0.0
993,0.0
994,1.72044390034e-08
995,7.85166678241e-12
996,0.0
997,0.0
998,1.07289352131e-09
999,0.0
1000,7.07187771017e-06
1001,1.37716384106e-06
1002,0.0
1003,0.0
1004,1.44325910496e-06
1005,2.57814012861e-05
1006,1.08842823039e-05
1007,0.0
1008,0.000509467969877
1009,0.00169362062128
1010,1.34560890284e-08
1011,0.0
1012,0.0
1013,5.04207268991e-06
1014,0.00377796338436
1015,0.00590665970717
1016,8.48604457288e-07
1017,3.7892929475e-05
1018,2.29624432629e-05
1019,9.30040529299e-05
1020,7.64123150524e-07
1021,2.88686733938e-05
1022,2.8499206074e-07
1023,0.0
1024,0.00099623104105
1025,0.0
1026,0.0
1027,3.27530744469e-08
1028,0.0
1029,0.0
1030,5.16849609027e-06
1031,1.377436651e-08
1032,6.07542924265e-14
1033,2.49180873485e-09
1034,2.04819391699e-05
1035,4.60765374315e-09
1036,5.18172673244e-07
1037,0.0
1038,0.000487795712829
1039,4.96614353086e-06
1040,3.57662627678e-05
1041,1.28402416202e-05
1042,0.0
1043,0.0
1044,1.01224771861e-05
1045,9.38841902897e-07
1046,0.0
1047,0.0
1048,6.60232498003e-07
1049,0.0
1050,2.38568932094e-09
1051,0.0
1052,0.0
1053,0.0
1054,0.000332402434685
1055,5.17868802227e-05
1056,2.81317977969e-11
1057,0.0
1058,0.0
1059,6.30769081441e-08
1060,3.13948804961e-06
1061,2.2958039215e-05
1062,0.0
1063,0.00026204841742
1064,3.47146984152e-05
1065,6.85884186336e-06
1066,0.0
1067,0.0
1068,4.16793818885e-07
1069,0.0
1070,0.0
1071,4.48864176495e-05
1072,2.11057130494e-06
1073,0.0
1074,0.0
1075,0.00492497610399
1076,0.0
1077,7.83461007578e-08
1078,0.0
1079,5.78131162952e-05
1080,0.0
1081,1.00782482791e-09
1082,0.0
1083,2.35182092239e-07
1084,1.34987781557e-12
1085,0.0
1086,0.0
1087,0.00107722004139
1088,5.13659304728e-07
1089,9.26311297555e-08
1090,3.00236421217e-08
1091,0.0
1092,0.0
1093,0.0
1094,0.000128464340721
1095,1.31647259571e-07
1096,0.0
1097,0.0
1098,0.0
1099,1.04322715267e-05
1100,0.000277000393407
1101,0.00284965617157
1102,0.0
1103,0.0
1104,0.0
1105,0.000179427736714
1106,1.7109099514e-08
1107,0.000466526766393
1108,5.74938415047e-05
1109,0.0
1110,1.01328526678e-05
1111,9.74894997163e-06
1112,0.0
1113,0.000233791119435
1114,0.0
1115,0.0
1116,0.0
1117,9.44906729087e-07
1118,1.17216379475e-06
1119,0.0
1120,2.16479425026e-05
1121,3.11539185958e-07
1122,0.0
1123,2.97671499676e-06
1124,6.37306574865e-06
1125,8.37178667134e-08
1126,0.0
1127,1.05675204502e-05
1128,0.0
1129,3.13083304801e-08
1130,0.000506828465367
1131,0.0
1132,2.23250346945e-05
1133,4.02090433843e-07
1134,4.14679907863e-06
1135,0.0
1136,0.0
1137,1.10700290089e-05
1138,0.0
1139,0.000264649323923
1140,0.0
1141,1.83679403419e-06
1142,4.62486062634e-09
1143,0.0202594296246
1144,0.0
1145,0.0
1146,0.0
1147,1.47395409547e-07
1148,5.64353511955e-05
1149,0.0
1150,5.0547586654e-05
1151,4.94975675012e-06
1152,8.23950969787e-06
1153,1.67166517928e-08
1154,1.11013572074e-05
1155,1.26054799411e-08
1156,0.0
1157,2.54039730184e-08
1158,0.00022757362712
1159,0.0
1160,0.0
1161,0.0
1162,1.70669255957e-08
1163,0.00402559543334
1164,0.0114513031772
1165,0.0
1166,0.0
1167,2.83013425002e-05
1168,0.000395595100349
1169,3.89973844783e-06
1170,0.0
1171,0.0
1172,0.0
1173,0.000466322716996
1174,0.0
1175,0.020150866299
1176,0.0
1177,0.0
1178,0.000540813263083
1179,0.000173588769937
1180,1.74444655563e-06
1181,8.30298360948e-08
1182,0.0
1183,0.0
1184,0.0
1185,0.000898476431071
1186,0.0
1187,0.0
1188,4.22653441997e-05
1189,0.000100010273676
1190,4.61387284028e-09
1191,0.0107866151229
1192,0.0
1193,0.0
1194,0.0
1195,3.10949491016e-06
1196,3.82599479098e-08
1197,0.0
1198,0.000504952074691
1199,1.9594803974e-09
1200,0.0
1201,0.0
1202,3.49047028395e-07
1203,1.25826647313e-05
1204,1.84034345551e-08
1205,9.71436390749e-06
1206,0.0
1207,4.79406516595e-07
1208,2.56036519767e-06
1209,2.0777874686e-07
1210,3.99421790825e-08
1211,0.0
1212,0.0
1213,0.000244532034079
1214,0.0
1215,0.00103943307307
1216,0.0
1217,0.0
1218,9.41103305829e-07
1219,0.0
1220,3.3413256253e-08
1221,0.0018545848289
1222,0.0
1223,3.38772182182e-05
1224,0.00584944189957
1225,0.000349954164
1226,0.0
1227,1.58045222372e-07
1228,1.14315906646e-07
1229,7.35309779654e-07
1230,1.18961610665e-07
1231,0.0
1232,0.00107572599744
1233,1.45518069294e-05
1234,9.42046724248e-06
1235,0.0
1236,0.000160299017073
1237,4.6370873447e-06
1238,7.5604945311e-08
1239,0.00062019105047
1240,2.65668743254e-06
1241,0.0
1242,1.85349383258e-08
1243,7.75942673355e-07
1244,0.000178870710799
1245,3.4517755789e-05
1246,0.00117180425374
1247,0.0
1248,0.0
1249,5.98555530059e-12
1250,0.00458670197434
1251,0.0
1252,0.0
1253,2.68326838709e-07
1254,0.0115933639767
1255,5.17048448519e-06
1256,1.75314418507e-06
1257,0.0
1258,3.21783286797e-08
1259,0.0
1260,1.13269008877e-10
1261,0.0
1262,1.35497008335e-06
1263,0.0
1264,1.96596149404e-10
1265,0.0
1266,2.93608868126e-05
1267,5.00360674493e-06
1268,2.99255249427e-09
1269,0.0
1270,0.000299793437386
1271,2.04825282898e-07
1272,1.09185531174e-08
1273,1.50066156894e-08
1274,0.0
1275,9.21239022329e-10
1276,0.00729836299869
1277,0.000929001729626
1278,3.28228970083e-09
1279,2.71284693329e-05
1280,0.0
1281,0.000347866076636
1282,4.36188272817e-08
1283,1.18280069012e-06
1284,0.0
1285,0.0
1286,3.76761988204e-06
1287,1.31750523004e-06
1288,0.0
1289,0.0
1290,0.0
1291,0.000722478184581
1292,0.0
1293,6.70355959132e-07
1294,2.837450619e-05
1295,0.0
1296,2.52951799275e-05
1297,2.31269145657e-05
1298,0.00135152394071
1299,0.0
1300,0.00252639637528
1301,0.0
1302,0.0
1303,9.56209432815e-07
1304,0.000233780323407
1305,0.0
1306,1.46761919745e-06
1307,0.0
1308,0.00255557532482
1309,0.0
1310,9.69747689222e-07
1311,3.20909352633e-06
1312,0.0
1313,0.0
1314,6.34125786904e-08
1315,0.0
1316,4.4037816778e-05
1317,1.90166525163e-07
1318,0.0
1319,9.63035592967e-09
1320,3.92458046446e-05
1321,0.0
1322,0.000356014715526
1323,0.0
1324,0.0
1325,0.0
1326,0.000268131119307
1327,0.00111262669233
1328,0.0
1329,0.0
1330,9.24071949322e-05
1331,0.0
1332,0.0
1333,0.0
1334,6.71109745268e-06
1335,6.48336075146e-08
1336,0.0
1337,0.000660518956109
1338,1.23560758686e-08
1339,0.0
1340,3.63490227347e-08
1341,0.00055631761996
1342,3.53254302769e-05
1343,1.53549180813e-06
1344,8.31237725492e-10
1345,0.000233024624983
1346,1.95848292671e-06
1347,0.0
1348,2.70328626158e-06
1349,3.62485793119e-10
1350,0.00070435961364
1351,8.0909838234e-06
1352,0.0
1353,1.304963902e-05
1354,0.0
1355,0.0
1356,0.00239158983694
1357,5.58168302592e-08
1358,0.00213595877482
1359,3.15628093634e-06
1360,1.55781526006e-08
1361,0.000450336961421
1362,0.0
1363,9.92708154357e-05
1364,3.96677295705e-06
1365,8.32490547469e-05
1366,0.00889390790109
1367,3.08777820026e-05
1368,4.53671629618e-07
1369,0.0
1370,0.0
1371,0.0
1372,5.382514375e-07
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,2.07556443491e-07
1378,0.0
1379,0.00048230603351
1380,2.23165864923e-06
1381,0.0
1382,0.0
1383,3.92941933252e-05
1384,0.000174118041326
1385,0.0
1386,0.0
1387,0.0
1388,2.51507239624e-05
1389,0.0
1390,1.34209791559e-06
1391,1.81123117525e-08
1392,0.000513607680504
1393,0.0
1394,0.0
1395,4.03835405894e-06
1396,0.000305875989975
1397,0.00128734548473
1398,3.74068631955e-06
1399,0.0
1400,0.0
1401,4.86642075321e-07
1402,0.0
1403,2.44413307336e-07
1404,7.38918619486e-06
1405,0.0
1406,0.00504501951863
1407,1.01405745001e-07
1408,0.0
1409,2.9186469994e-08
1410,0.0
1411,7.70244852889e-06
1412,0.0
1413,2.24645807058e-06
1414,5.6008861265e-07
1415,1.28902270759e-07
1416,0.0
1417,0.0
1418,1.70688748762e-06
1419,0.0
1420,7.16027436267e-05
1421,0.00017952544056
1422,0.0149919121613
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.000140649167086
1428,3.16036053867e-05
1429,0.000215037352115
1430,0.0
1431,0.0
1432,0.000297093471466
1433,9.07695442492e-06
1434,3.82577403519e-06
1435,1.27768351126e-07
1436,0.0
1437,0.0
1438,6.7169899215e-08
1439,0.0
1440,0.000346001435396
1441,3.71108536815e-07
1442,0.0
1443,0.0
1444,1.15381761266e-07
1445,0.0022628186283
1446,3.62392280224e-06
1447,0.0
1448,6.91247644185e-08
1449,0.0
1450,0.0
1451,0.0
1452,0.00178936508072
1453,0.0
1454,7.33960809126e-05
1455,2.25525593935e-07
1456,0.000386532448899
1457,8.49412449154e-05
1458,0.0
1459,2.10519002273e-11
1460,0.0
1461,0.0
1462,0.0
1463,6.5871813451e-05
1464,0.0
1465,0.000267466555172
1466,1.10895323597e-08
1467,0.0
1468,3.30627155806e-08
1469,0.0
1470,0.00414895775144
1471,0.0
1472,0.0
1473,0.0
1474,7.46425131198e-07
1475,0.000464952574064
