Id,Prediction
1060,0.001235
1061,0.013679
1062,0
1063,0.054333
1064,0.15052
1065,0.001642
1066,0
1067,0
1068,0.001008
1069,0
1070,0
1071,0.006615
1072,0.004298
1073,0
1074,0
1075,0.013441
1076,0
1077,0.000009
1078,0
1079,0.020212
1080,0
1081,0.000068
1082,0
1083,0.000306
1084,0.000001
1085,0
1086,0
1087,0.098831
1088,0.000679
1089,0.000024
1090,0.000009
1091,0
1092,0
1093,0
1094,0.014114
1095,0.000888
1096,0
1097,0
1098,0
1099,0.007642
1100,0.010633
1101,0.066145
1102,0
1103,0
1104,0
1105,0.008924
1106,0.00277
1107,0.06198
1108,0.017133
1109,0
1110,0.001995
1111,0.143075
1112,0
1113,0.191981
1114,0
1115,0
1116,0
1117,0.001334
1118,0.002942
1119,0
1120,0.008176
1121,0.000652
1122,0
1123,0.003056
1124,0.00023
1125,0.00002
1126,0
1127,0.002087
1128,0
1129,0.000011
1130,0.007752
1131,0
1132,0.023581
1133,0.000179
1134,0.002232
1135,0
1136,0
1137,0.003185
1138,0
1139,1.125856
1140,0
1141,0.003964
1142,0.000001
1143,0.126802
1144,0
1145,0
1146,0
1147,0.00001
1148,0.004566
1149,0
1150,0.007204
1151,0.012724
1152,0.003959
1153,0.000018
1154,0.347602
1155,0.000054
1156,0
1157,0.000002
1158,0.011341
1159,0
1160,0
1161,0
1162,0.000445
1163,0.018228
1164,0.439978
1165,0
1166,0
1167,0.002703
1168,0.003497
1169,0.007637
1170,0
1171,0
1172,0
1173,0.011387
1174,0
1175,0.357936
1176,0
1177,0
1178,0.09239
1179,0.003045
1180,0.001664
1181,0.000212
1182,0
1183,0
1184,0
1185,0.179229
1186,0
1187,0
1188,0.002035
1189,0.004624
1190,0.000049
1191,0.528483
1192,0
1193,0
1194,0
1195,0.001707
1196,0.00003
1197,0
1198,0.034565
1199,0.000006
1200,0
1201,0
1202,0.000326
1203,0.004348
1204,0.00009
1205,0.040428
1206,0
1207,0.000675
1208,0.003784
1209,0.000116
1210,0.000387
1211,0
1212,0
1213,0.383482
1214,0
1215,0.013942
1216,0
1217,0
1218,0.000502
1219,0
1220,0.000003
1221,0.093873
1222,0
1223,0.034356
1224,0.100308
1225,0.018028
1226,0
1227,0.000452
1228,0.000047
1229,0.000555
1230,0.000001
1231,0
1232,0.078045
1233,0.002208
1234,0.00242
1235,0
1236,0.511463
1237,0.000898
1238,0.000025
1239,0.034685
1240,0.049739
1241,0
1242,0.000928
1243,0.000011
1244,0.008446
1245,0.017173
1246,0.21699
1247,0
1248,0
1249,0.000009
1250,0.5527
1251,0
1252,0
1253,0.000413
1254,0.500884
1255,0.002308
1256,0.095727
1257,0
1258,0.000451
1259,0
1260,0.000038
1261,0
1262,0.07967
1263,0
1264,0.000001
1265,0
1266,0.005067
1267,0.204846
1268,0.000002
1269,0
1270,0.07215
1271,0.000026
1272,0.000018
1273,0.000038
1274,0
1275,0.000017
1276,0.563932
1277,1.599004
1278,0.000105
1279,0.001586
1280,0
1281,0.04824
1282,0.000001
1283,0.000226
1284,0
1285,0
1286,0.000295
1287,0.001063
1288,0
1289,0
1290,0
1291,0.018181
1292,0
1293,0.00008
1294,0.008959
1295,0
1296,0.003059
1297,0.005203
1298,0.060446
1299,0
1300,0.082644
1301,0
1302,0
1303,0.000195
1304,0.030752
1305,0
1306,0.000553
1307,0
1308,0.060541
1309,0
1310,0.000724
1311,0.005422
1312,0
1313,0
1314,0.000346
1315,0
1316,0.016304
1317,0.000459
1318,0
1319,0.000002
1320,0.006771
1321,0
1322,3.834388
1323,0
1324,0
1325,0
1326,0.006497
1327,0.022951
1328,0
1329,0.00216
1330,0.096463
1331,0
1332,0
1333,0
1334,0.011528
1335,0.000276
1336,0
1337,0.310082
1338,0.000014
1339,0
1340,0.000001
1341,0.122089
1342,0.00866
1343,0.00289
1344,0.000002
1345,0.15968
1346,0.150678
1347,0
1348,0.000912
1349,0.000001
1350,0.056825
1351,0.010933
1352,0
1353,0.086472
1354,0
1355,0
1356,0.110344
1357,0.000028
1358,0.136372
1359,0.000408
1360,0.000001
1361,0.028147
1362,0
1363,0.006667
1364,0.000565
1365,0.020607
1366,2.198775
1367,0.002045
1368,0.000684
1369,0
1370,0
1371,0
1372,0.000349
1373,0
1374,0
1375,0
1376,0
1377,0.001693
1378,0
1379,0.020386
1380,0.001025
1381,0
1382,0
1383,0.2803
1384,0.022182
1385,0
1386,0
1387,0
1388,0.004329
1389,0
1390,0.000773
1391,0.000007
1392,0.054267
1393,0.000231
1394,0
1395,0.000632
1396,0.239246
1397,0.015941
1398,0.001386
1399,0
1400,0
1401,0.000038
1402,0
1403,0.001686
1404,0.00689
1405,0
1406,0.374746
1407,0.00006
1408,0
1409,0.000015
1410,0
1411,0.000504
1412,0
1413,0.002548
1414,0.000669
1415,0.000168
1416,0
1417,0
1418,0.000798
1419,0
1420,0.006099
1421,0.044669
1422,0.24123
1423,0
1424,0
1425,0
1426,0
1427,0.008646
1428,0.013402
1429,0.117414
1430,0
1431,0
1432,0.010148
1433,0.003942
1434,0.001145
1435,0.00002
1436,0
1437,0
1438,0.000074
1439,0
1440,0.020682
1441,0.000552
1442,0
1443,0
1444,0.000092
1445,0.355424
1446,0.003123
1447,0
1448,0.001371
1449,0
1450,0
1451,0
1452,0.044427
1453,0
1454,0.146324
1455,0.000054
1456,0.096779
1457,0.006983
1458,0
1459,0.000023
1460,0
1461,0
1462,0
1463,0.001894
1464,0
1465,0.008197
1466,0.000001
1467,0
1468,0.000009
1469,0
1470,0.055956
1471,0
1472,0
1473,0
1474,0.190255
1475,0.016841
1476,0.002257
1477,0.01244
1478,0
1479,0.001974
1480,0
1481,0.000054
1482,0.000224
1483,0.217176
1484,0
1485,0.000291
1486,0.001821
1487,0.01194
1488,0.000001
1489,0.000966
1490,0.000343
1491,0
1492,0.000001
1493,0.013289
1494,0.005988
1495,0.00082
1496,0
1497,0.085803
1498,0.000487
1499,0
1500,0
1501,0
1502,0.00255
1503,0.01177
1504,0
1505,0.002611
1506,0
1507,0.01861
1508,0.000045
1509,0
1510,0.000399
1511,0
1512,0.000191
1513,0.000894
1514,0.002604
1515,0.012346
1516,0
1517,0
1518,0
1519,0.00503
1520,0
1521,0
1522,0
1523,0.104721
1524,0.001364
1525,0.000165
1526,0.000012
1527,0.007043
1528,0.01087
1529,0.037586
1530,0.000011
1531,2.476333
1532,0.039655
1533,0.007112
1534,1.157062
1535,0.057541
1536,0
1537,0
1538,0.002203
1539,0
1540,0.000282
1541,0.018562
1542,0.000006
1543,0
1544,0
1545,0
1546,0.270396
1547,0
1548,0
1549,0.00002
1550,0.381757
1551,0
1552,0.001152
1553,0
1554,0.006042
1555,0.000486
1556,0.002462
1557,0.000121
1558,0.061724
1559,0.001025
1560,0
1561,0
1562,0.037726
1563,0.013102
1564,0
1565,0.000002
1566,0.028076
1567,0.001531
1568,0
1569,0
1570,0.077953
1571,2.331732
1572,0.000073
1573,0.006242
1574,0
1575,0.304448
1576,0.00001
1577,0.006586
1578,0
1579,0.000082
1580,0
1581,0
1582,0
1583,0.000259
1584,0
1585,0
1586,0.000666
1587,0.135208
1588,0.002063
1589,0.029292
1590,0.000012
1591,0.069393
1592,0.005396
1593,0
1594,0
1595,0.157205
1596,0
1597,0.040355
1598,0.000009
1599,0.007604
1600,0
1601,0.000249
1602,0.057887
1603,0.000009
1604,0.002854
1605,0
1606,0
1607,0.000561
1608,0
1609,0.36815
1610,0.005004
1611,0.49958
1612,0
1613,0.001047
1614,0.000031
1615,0.037119
1616,0
1617,0.003716
1618,0.003281
1619,0
1620,0.000206
1621,0.113
1622,0
1623,0
1624,0.007004
1625,0.001162
1626,0.003948
1627,0.002347
1628,0.351995
1629,0.017874
1630,0
1631,0
1632,0.000777
1633,0.001172
1634,1.937309
1635,0.021345
1636,0.003981
1637,0
1638,0
1639,0.003392
1640,0
1641,0.000001
1642,0
1643,0.000888
1644,0.00022
1645,2.136813
1646,0.138609
1647,0.111452
1648,0
1649,0.000185
1650,0.844083
1651,0.013004
1652,0
1653,0.000028
1654,0
1655,0.000726
1656,0
1657,0.004184
1658,0.112759
1659,0
1660,0.000067
1661,0.003782
1662,0.000266
1663,0.029515
1664,0.000151
1665,0.005372
1666,0.264408
1667,0.026593
1668,0.22054
1669,0.004542
1670,0.105938
1671,0.055891
1672,0
1673,0
1674,0
1675,0
1676,0.115798
1677,0
1678,0.001005
1679,0
1680,0
1681,0.123066
1682,0
1683,0
1684,0.046444
1685,0.000029
1686,0
1687,0.009569
1688,0
1689,0.000217
1690,0.000035
1691,0.002311
1692,0.174698
1693,0
1694,0
1695,0
1696,0.000206
1697,0
1698,0
1699,0.00001
1700,0
1701,0.004446
1702,0.00908
1703,0
1704,0.36542
1705,0.000477
1706,0.00003
1707,0.000743
1708,0
1709,0
1710,0
1711,0.014524
1712,0
1713,0
1714,0.000002
1715,0
1716,0.002999
1717,0.005766
1718,0.000386
1719,0.344649
1720,0.012972
1721,0.000021
1722,0.016781
1723,0.002736
1724,0.019384
1725,0.000447
1726,0
1727,0.005423
1728,0.345438
1729,0.002296
1730,0.002571
1731,0.344065
1732,0.060896
1733,0.000039
1734,0.007106
1735,0.001553
1736,0
1737,0
1738,0
1739,0.000068
1740,0
1741,0.000183
1742,0.0002
1743,0.027304
1744,0.000011
1745,0
1746,0
1747,0.010301
1748,0
1749,0.002632
1750,0
1751,0.000012
1752,0.000421
1753,0
1754,0
1755,0.000152
1756,0.055911
1757,0.000093
1758,0
1759,0
1760,0.000044
1761,0.000392
1762,0.000043
1763,0.000224
1764,0.000016
1765,0.099028
1766,0.004249
1767,0.028911
1768,0.003857
1769,0.011528
1770,0
1771,0.001375
1772,0
1773,0.004301
1774,0
1775,0.000616
1776,0.117174
1777,0.000268
1778,0
1779,0.000011
1780,2.044898
1781,0.013114
1782,0.002945
1783,0.36608
1784,0.005585
1785,0.085006
1786,0.004647
1787,0
1788,0.000002
1789,0
1790,0
1791,0.554267
1792,0
1793,0.000407
1794,0.002825
1795,1.377148
1796,0.009438
1797,0
1798,0.000001
1799,0
1800,0
1801,0.046582
1802,0
1803,0.000239
1804,0.00495
1805,0.011171
1806,0
1807,0.004773
1808,0
1809,0
1810,0
1811,0
1812,0.009503
1813,0.253739
1814,0.061057
1815,0.011457
1816,0.002268
1817,0.051151
1818,0.009568
1819,0.001656
1820,0
1821,0
1822,0.000435
1823,0.011905
1824,0
1825,0
1826,0.004443
1827,0.000009
1828,0.123218
1829,0
1830,0.018181
1831,3.153224
1832,0.000363
1833,0.008385
1834,0.000242
1835,0.000046
1836,0.035835
1837,0.01312
1838,0
1839,0.000292
1840,0.000007
1841,0
1842,0
1843,0.048216
1844,0.671473
1845,0
1846,0.000014
1847,0.015244
1848,0
1849,0
1850,0.000157
1851,0.000777
1852,18.923386
1853,0
1854,0.011765
1855,0
1856,0.000516
1857,0.000001
1858,0
1859,0.000595
1860,0
1861,0
1862,0
1863,0.396852
1864,0
1865,0.005044
1866,0.002603
1867,0.007889
1868,0.000765
1869,0
1870,0
1871,0
1872,0.000011
1873,0
1874,0.143332
1875,0.000064
1876,0
1877,0.000779
1878,0
1879,0.000326
1880,0.000048
1881,0.000012
1882,0.02321
1883,0
1884,0
1885,0.000001
1886,0
1887,0.000056
1888,0
1889,0.048292
1890,0
1891,0
1892,0
1893,0.008585
1894,0.38078
1895,0.000396
1896,0
1897,0
1898,0
1899,0.286735
1900,0
1901,0
1902,0
1903,0.000632
1904,0.060859
1905,0.059852
1906,0
1907,0.003856
1908,0.000067
1909,0.002155
1910,0.777358
1911,0
1912,0
1913,0
1914,0.010234
1915,0.002871
1916,0
1917,0.004707
1918,0.005913
1919,1.363383
1920,0.000449
1921,0.000433
1922,0.000595
1923,0.000011
1924,0.000001
1925,0
1926,0.01561
1927,0.026235
1928,0
1929,0.000012
1930,0
1931,0
1932,0.005964
1933,0.001178
1934,0
1935,0.137215
1936,0.000058
1937,0.000167
1938,0
1939,0
1940,0
1941,0
1942,0.087989
1943,0.000213
1944,0.000357
1945,0.137131
1946,0
1947,0
1948,0.00054
1949,0
1950,0
1951,0.00003
1952,0
1953,0
1954,0.000343
1955,0
1956,0.003338
1957,0
1958,0.000089
1959,0.003271
1960,0
1961,0.021659
1962,0.014706
1963,0
1964,0
1965,0
1966,0.012311
1967,0
1968,0.00035
1969,0.000015
1970,0.000171
1971,0.000106
1972,0.009316
1973,0.229772
1974,0.013059
1975,0.042294
1976,0.05125
1977,0
1978,0
1979,0
1980,0.004063
1981,0.010146
1982,0
1983,0.03336
1984,0
1985,0
1986,0
1987,0.000253
1988,0
1989,0.000002
1990,0
1991,0.000036
1992,0.001344
1993,0
1994,0.028806
1995,0.090177
1996,2.59826
1997,2.014602
1998,0
1999,0
2000,0
